year_harvest	NUMD	ETP_1	ETP_10	ETP_11	ETP_12	ETP_2	ETP_3	ETP_4	ETP_5	ETP_6	ETP_9	PR_1	PR_10	PR_11	PR_12	PR_2	PR_3	PR_4	PR_5	PR_6	PR_9	RV_1	RV_10	RV_11	RV_12	RV_2	RV_3	RV_4	RV_5	RV_6	RV_9	SeqPR_1	SeqPR_10	SeqPR_11	SeqPR_12	SeqPR_2	SeqPR_3	SeqPR_4	SeqPR_5	SeqPR_6	SeqPR_9	Tn_1	Tn_10	Tn_11	Tn_12	Tn_2	Tn_3	Tn_4	Tn_5	Tn_6	Tn_9	Tn17.2_1	Tn17.2_10	Tn17.2_11	Tn17.2_12	Tn17.2_2	Tn17.2_3	Tn17.2_4	Tn17.2_5	Tn17.2_6	Tn17.2_9	Tx_1	Tx_10	Tx_11	Tx_12	Tx_2	Tx_3	Tx_4	Tx_5	Tx_6	Tx_9	Tx010_1	Tx010_10	Tx010_11	Tx010_12	Tx010_2	Tx010_3	Tx010_4	Tx010_5	Tx010_6	Tx010_9	Tx34_1	Tx34_10	Tx34_11	Tx34_12	Tx34_2	Tx34_3	Tx34_4	Tx34_5	Tx34_6	Tx34_9
14	42	0.241294	0.891606	0.355031	0.21253	0.511538	1.07947	1.69794	1.90188	2.69626	2.15187	2.47937	1.03139	3.26512	0.489563	3.49248	2.26084	2.10387	1.83839	1.46152	2.14194	40.2912	117.534	51.8979	49.2308	51.7299	113.125	145.669	154.196	210.042	183.306	0.444197	0.0941787	0.545594	0.212458	0.678557	0.490916	0.420307	0.542825	0.281992	0.327203	0.562223	6.04685	1.40098	0.386963	2.8272	3.55598	4.75303	7.30121	9.11399	9.52252	0	0	0	0	0	0	0	0	0	0	5.86215	17.2769	7.30655	6.80055	8.89594	11.8875	11.1432	14.2596	17.5233	20.2126	25.9885	0.45977	21.1839	24.7701	20.5977	13.6092	11.3218	4.86207	0	0	0	0	0	0	0	0	0	0	0	0
16	42	0.35618	0.745558	0.428855	0.257123	0.541144	0.885537	2.03106	2.2799	3.39079	1.75418	2.47817	3.20807	2.16741	3.52285	3.1403	3.96599	1.74172	1.59722	1.86122	2.54003	42.027	97.8603	70.9708	39.121	64.0794	91.6106	174.562	181.516	232.884	149.645	0.473489	0.365962	0.328353	0.453838	0.594007	0.52614	0.471264	0.517983	0.29387	0.435249	4.317	6.93386	3.83001	0.326121	2.45777	4.47294	5.46198	8.45703	11.8987	12.8162	0	0	0	0	0	0	0	0	0	0	8.44109	13.8369	10.4796	5.27823	6.77249	10.1313	12.7361	15.7243	19.9976	21.2411	20.9425	0.804598	13.5862	25.908	22.6437	14.8851	6.35632	4.82759	0	0	0	0	0	0	0	0	0	0	0	0
18	42	0.225214	0.978008	0.247893	0.245171	0.559656	1.39457	2.43276	2.47741	5.14075	1.50692	0.953319	0.979654	4.57659	1.69055	2.28807	1.43539	1.72818	2.21707	0.0454657	6.6145	50.0687	111.476	48.7323	54.3212	77.9256	139.598	200.208	193.436	314.985	133.999	0.433445	0.265109	0.594253	0.304042	0.342053	0.303671	0.389272	0.315907	0.00996169	0.539847	1.21467	6.97781	3.97546	-0.533369	2.69491	2.67829	5.03921	9.61846	15.3312	11.8844	0	0	0	0	0	0	0	0	0	0	5.46454	14.3328	8.93971	3.99857	8.76482	10.7095	13.2062	17.8291	25.5941	18.6912	26.8506	6.6092	19.046	26.8736	13.9425	14.2759	6.49425	0.367816	0	0	0	0	0	0	0	0	0	0	0.241379	0
26	42	0.259386	1.00896	0.588523	0.493455	0.584792	1.15915	2.9148	1.65044	3.27708	1.87098	6.18257	1.93399	2.6148	3.52318	2.59836	2.03322	0.360432	4.48486	2.17639	2.85731	38.4039	111.562	75.2654	52.9691	79.0398	126.636	231.294	143.685	239.976	151.689	0.787171	0.242121	0.231418	0.36485	0.456599	0.365591	0.133333	0.745643	0.444444	0.336782	1.80822	8.12621	5.52876	2.59039	0.623837	2.0907	5.7887	7.00027	12.6233	12.0564	0	0	0	0	0	0	0	0	0	0	5.6726	16.0124	12.4726	7.87886	5.95411	9.09555	15.5642	12.4673	19.9483	20.5766	28.8736	3.16092	9.75862	22.069	26.7701	17.7586	6.56322	6.56322	0.0689655	0	0	0	0	0	0	0	0	0	0	0
28	42	0.177702	1.33226	0.291714	0.375468	0.405637	0.913627	1.36689	2.37617	3.64741	2.81902	5.883	0.179197	2.65138	2.82366	2.78921	3.57844	6.20553	2.87543	0.929638	0.297197	41.0749	126.347	50.5974	44.0947	70.8345	115.336	134.322	189.443	247.027	199.095	0.901372	0.149425	0.445977	0.370782	0.522578	0.406377	0.722605	0.426029	0.289272	0.0735632	2.15294	9.32456	1.11187	2.92619	-1.71914	2.58097	3.0763	9.72975	13.1828	13.4003	0	0	0	0	0	0	0	0	0	0	5.82348	18.3187	6.41911	8.30212	3.51379	9.63844	8.6223	17.1262	20.6297	23.9956	29.0805	3.27586	17.2529	18.7241	19.9195	17.9655	18.4253	1.16092	0.206897	0	0	0	0	0	0	0	0	0	0.0344828	0
33	42	0.364636	0.981408	0.199683	0.249963	0.358672	1.06175	1.97362	2.97034	2.87695	2.19756	2.74738	4.56955	3.37862	2.00616	2.45486	1.83004	1.65684	1.1903	2.11203	1.57953	53.7824	88.2996	42.3642	39.8598	66.8448	109.093	184.705	230.973	214.1	170.126	0.463478	0.552836	0.680843	0.470894	0.436782	0.447905	0.42682	0.396737	0.474713	0.227203	1.58208	9.84884	5.05791	0.00407509	-1.16439	5.90305	4.36752	8.1353	11.3586	11.4643	0	0	0	0	0	0	0	0	0	0	6.11087	16.7876	8.85855	4.1657	6.1316	12.644	12.6846	15.7208	18.574	20.9537	24.8046	0.356322	15.8046	24.7931	12.5977	5.83908	10.8046	7.51724	0	0	0	0	0	0	0	0	0	0	0	0
36	42	0.225239	0.725037	0.420639	0.175432	0.558909	1.24622	1.79935	2.98725	3.65123	1.47185	5.37061	5.05296	1.10574	7.27205	4.86433	1.31128	5.25693	4.30302	3.82977	7.0694	39.0494	73.6634	65.7782	26.6471	62.3752	118.59	146.247	213.197	255.942	120.49	0.711902	0.699296	0.220307	0.894698	0.715107	0.400445	0.585441	0.63033	0.318008	0.708429	3.02861	7.39235	1.66983	3.81899	3.23233	5.79375	4.88629	9.64585	12.6608	10.5207	0	0	0	0	0	0	0	0	0	0	6.77973	13.0184	8.74833	7.93756	8.27264	12.8604	11.5491	18.0611	20.871	17.3153	25.7586	6.12644	18.023	22.3448	20.1149	6.25287	14.7586	0	0	0.045977	0	0	0	0	0	0	0	0	0	0
37	42	0.380592	0.834977	0.421667	0.347967	0.536785	1.41797	2.47778	2.88834	3.69889	1.32929	5.04731	3.81334	3.29756	3.47994	5.42985	3.91907	2.01957	2.22639	0.682919	6.21408	43.1382	88.9048	55.1216	37.6192	66.9843	135.535	197.654	221.777	263.691	119.394	0.606229	0.556915	0.554789	0.480163	0.605911	0.425287	0.390038	0.407119	0.211494	0.714176	1.81664	9.38709	7.39025	4.927	4.31759	2.44269	6.08296	9.35637	11.9098	10.7144	0	0	0	0	0	0	0	0	0	0	6.68416	16.1436	13.2255	8.49613	9.88051	10.2694	13.4313	18.1652	20.3271	17.4555	24.4598	0.885057	1.16092	17.4138	14.8506	18.1724	6.73563	1.25287	0	0.344828	0	0	0	0	0	0	0	0	0	0
42	42	0.317998	0.93102	0.394492	0.246712	0.606735	1.58492	1.73237	3.03044	4.1798	2.0621	1.08631	2.49386	2.74215	7.05523	4.07518	2.00745	5.92388	3.19996	1.72528	4.58512	62.7885	96.316	59.5057	35.0194	77.6426	157.365	145.566	223.613	267.456	151.384	0.350389	0.516871	0.426437	0.690397	0.49782	0.36003	0.69387	0.695217	0.240613	0.447893	1.06052	8.47654	1.99307	1.94835	3.02635	2.57625	6.1411	11.0687	13.9083	12.9379	0	0	0	0	0	0	0	0	0	0	5.61981	16.2959	8.33913	6.64967	9.93754	11.4631	13.5515	19.315	22.2156	21.6406	28.9885	0.0804598	17.2529	24.3793	16.7931	13.5287	6.94253	0	0	0	0	0	0	0	0	0	0	0	0	0
48	42	0.354163	1.20341	0.55137	0.329335	0.720646	1.20256	2.53032	2.9158	4.35054	2.01182	2.06656	1.68544	2.49185	3.91137	3.7762	6.93887	1.5401	2.6855	1.38318	2.98118	55.3508	95.0787	67.6937	54.3905	88.1659	109.689	215.921	219.598	276.914	153.076	0.53541	0.399703	0.472797	0.427141	0.48399	0.766778	0.277395	0.411568	0.182375	0.389272	1.04509	11.5092	2.47276	-0.42151	0.248381	3.633	5.09396	10.0471	14.3347	11.0702	0	0	0	0	0	0	0	0	0	0	6.16637	18.4263	9.28587	4.90517	5.70507	10.7493	14.8182	18.3307	24.1581	20.9601	26.1264	0.149425	15.1839	28.7356	24.9195	13.6322	4.08046	0.195402	0	0	0	0	0	0	0	0	0	0	0	0.0114943
49	42	0.313865	1.16063	0.654157	0.353551	0.770107	1.29723	2.82199	2.87964	3.46479	2.12818	3.70168	2.9286	3.28537	2.25294	4.96071	4.42347	1.13514	4.91525	4.32889	4.19015	53.5032	94.7578	66.7192	50.4054	76.2404	130.715	209.832	203.393	235.75	149.11	0.720801	0.587319	0.574329	0.396737	0.66913	0.642937	0.35249	0.63033	0.735249	0.398851	3.87266	11.6123	5.72702	1.49056	4.68202	3.23198	8.56909	11.0439	13.2513	13.9846	0	0	0	0	0	0	0	0	0	0	8.06833	19.1066	13.3514	7.30629	10.2526	11.0363	20.6408	17.6069	20.8278	22.8444	13.5977	0	2.1954	17.5287	13.1494	11.8161	1	0.793103	0	0	0	0	0	0	0	0	0	0	0	0
51	42	0.371144	1.04293	0.276747	0.280492	0.708128	1.80122	1.89455	3.23604	3.83985	2.0262	3.37842	3.35765	3.65762	2.75103	1.05532	1.20845	4.48334	2.57497	3.10887	2.21524	59.3079	103.473	47.3604	46.9655	91.332	162.795	163.245	225.32	255.246	163.926	0.436782	0.578791	0.774329	0.563218	0.475369	0.441973	0.527203	0.501669	0.381609	0.457471	-0.742887	6.33718	4.3185	1.06559	0.375809	2.06209	6.17355	10.9226	13.0535	8.54004	0	0	0	0	0	0	0	0	0	0	5.56282	15.2057	8.82461	6.03441	8.07677	11.7382	14.8881	19.9414	21.9827	18.9909	23.4483	3.71264	18.9195	28.1494	19.2414	11.7816	1.43678	0	0	0	0	0	0	0	0	0	0	0	0	0
52	42	0.222948	1.19279	0.527327	0.274623	0.672538	1.58872	2.59096	2.91706	3.30466	2.38418	2.77496	2.09763	5.82433	4.17362	3.74342	2.90704	1.06935	2.66136	4.80317	1.20016	47.5624	109.319	53.4974	43.0415	87.3367	148.323	205.578	217.367	226.225	172.492	0.621431	0.403782	0.850575	0.733778	0.595649	0.465332	0.27931	0.524286	0.508046	0.287739	-1.75003	7.61547	6.91116	1.88655	0.373884	2.29314	5.96536	8.32983	12.6774	10.598	0	0	0	0	0	0	0	0	0	0	3.22283	17.3386	11.8567	6.41834	6.05466	10.6444	16.6753	15.7836	20.7346	22.0335	22.2759	1.05747	10.046	16.5977	14.908	12.3908	3.93103	4.43678	0	0	0	0	0	0	0	0	0	0	0	0
55	42	0.215328	0.924316	0.44504	0.292667	0.590866	1.23316	2.13563	2.26445	3.2293	2.30385	3.44237	3.77317	3.27729	5.59407	3.44736	2.77538	3.36112	4.39675	2.51697	2.58497	46.4618	91.0537	60.1832	42.709	90.7347	127.904	179.953	193.105	228.941	169.145	0.735261	0.65406	0.594253	0.752688	0.61289	0.576567	0.429119	0.659993	0.529119	0.2659	1.1742	9.34563	4.82992	3.63501	-0.694206	2.54156	5.12096	7.0167	11.754	10.1085	0	0	0	0	0	0	0	0	0	0	5.01267	16.3961	11.2776	7.98378	5.5518	10.435	13.8308	13.79	19.3494	21.3823	27.9655	2.37931	9.01149	21.977	19.092	14.1379	7.67816	3.33333	0	0	0	0	0	0	0	0	0	0	0	0
1	43	0.369178	0.933728	0.32406	0.262474	0.95818	0.943434	1.68993	2.55021	3.41006	2.04827	3.019	3.66364	1.32193	7.02985	0.415388	4.80888	4.52962	1.43529	1.98463	2.98675	71.969	118.231	66.079	54.5883	132.395	112.029	170.704	229.378	261.08	179.562	0.344913	0.265863	0.306227	0.478199	0.0800628	0.257356	0.350183	0.330379	0.415385	0.269231	-6.2457	2.36639	-0.333708	-3.12316	-3.29311	-0.431154	-0.212395	3.27469	7.13388	8.30095	0	0	0	0	0	0	0	0	0	0	-1.35428	8.56686	4.31071	1.13472	4.04176	4.84597	6.42687	10.325	14.4216	15.8444	11.3077	17.0769	19.5385	17.2857	15.4725	18.6484	16.9121	15.2308	7.30769	4.17582	0	0	0	0	0	0	0	0	0	0
2	43	0.348654	0.925496	0.437273	0.23112	0.571931	0.963372	2.05259	2.88046	3.20543	1.44469	4.43721	5.35835	3.48253	5.27193	4.67391	3.59131	1.05603	1.52777	3.60476	2.17548	62.1438	114.503	78.2695	48.0662	89.0784	124.183	203.988	235.209	236.057	137.748	0.399504	0.280397	0.384615	0.534917	0.392573	0.552641	0.265201	0.19603	0.56337	0.594139	-5.15418	2.01419	-2.03388	-3.25789	-4.03865	-1.94129	-0.572433	4.50112	7.99162	7.31675	0.747253	0	0	0	0	0	0	0	0	0	-0.857997	8.85748	2.93692	0.408073	1.12876	2.83654	6.15614	12.4322	15.0549	14.2393	14.6703	16.7143	19.2527	14.7802	13.0769	15.3077	15.5275	10.8791	6.47253	7.83517	0	0	0	0	0	0	0	0	0	0
10	43	0.409082	1.29075	0.468293	0.495137	0.337607	1.38987	1.9852	2.25996	3.10322	1.89813	2.72813	1.31011	6.78606	1.10308	4.24438	0.941374	2.21041	4.71264	3.44637	1.09414	74.8708	136.085	75.9767	67.1561	74.354	164.676	192.688	207.474	244.29	168.297	0.281815	0.207019	0.263004	0.244949	0.554756	0.1067	0.389744	0.559731	0.498168	0.269231	-7.09175	4.30634	-0.00724324	-5.37772	-3.83057	-2.79236	0.306506	3.31109	6.35446	5.78823	0.252747	0	0	0.0549451	0	0	0	0	0	0	-1.90614	12.1448	5.82651	-0.664723	0.0219552	3.70949	7.60116	9.42239	12.9848	13.3799	11.2967	10.9121	18.7582	13.3187	13.3516	14.5275	14.3516	16.5714	11.7582	9.51648	0	0	0	0	0	0	0	0	0	0
11	43	0.288062	0.997921	0.336294	0.230025	0.429452	0.760192	1.77827	2.33841	2.75043	1.6675	3.00142	1.93291	5.20761	3.60084	3.4557	2.34851	2.63097	2.98599	3.51047	5.50291	68.3574	126.33	67.1231	53.4531	88.2733	106.745	184.411	203.122	231.036	167.91	0.3162	0.26799	0.308425	0.367246	0.415228	0.434598	0.388645	0.406948	0.48022	0.485714	-4.59254	4.79527	-0.854041	-4.7812	-7.95575	-2.6031	-0.49964	4.40541	5.44134	5.82775	0	0	0	0.967033	0.747253	0	0	0	0	0	0.0763605	12.1347	4.55754	-0.873995	-2.82059	2.57851	5.90236	11.5763	11.9487	12.4304	15.1099	11.011	20.9121	12.9121	8.46154	17.0769	15.8462	13.2637	11.5934	10.4615	0	0	0	0	0	0	0	0	0	0
12	43	0.295163	1.35301	0.358079	0.324276	0.406863	0.825377	1.64807	2.69791	3.03834	1.81986	5.70747	0.0764567	5.92307	1.16685	4.42548	3.29557	2.98242	2.20666	3.24756	3.03853	58.611	143.221	71.097	59.5057	82.1022	117.571	179.462	235.735	234.08	168.33	0.380716	0.0460829	0.481685	0.166253	0.515699	0.419709	0.342491	0.322935	0.537729	0.528571	-3.53839	4.36854	-1.72592	-7.43479	-5.79061	-5.70818	-2.61498	2.51325	8.24094	6.74757	0	0	0	0	0.208791	0.0549451	0	0	0	0	0.775594	12.7622	3.97097	-2.79534	-1.15754	-0.181838	4.16127	9.59834	15.2217	14.1694	16.7033	10.1319	18.3187	7.75824	10.6484	13.5495	14.2088	16.3297	5.47253	6.78022	0	0	0	0	0	0	0	0	0	0
14	43	0.25444	1.23933	0.384877	0.501462	0.442669	1.12663	1.72665	2.33644	2.83462	2.20434	1.5128	0.788874	5.34519	0.513109	5.31576	2.18372	2.25863	2.11911	4.87314	0.985611	62.8042	146.651	73.897	72.7968	73.2714	138.454	182.688	210.366	232.532	198.807	0.293513	0.0964197	0.430769	0.141085	0.526715	0.346686	0.403663	0.462247	0.57619	0.274359	-5.15302	3.51145	-3.36524	-2.94416	-2.90584	-2.40715	-0.841924	1.84401	5.94754	6.41763	0	0	0	0	0	0	0	0	0	0	-0.960544	12.1321	1.94768	2.58177	0.955018	4.361	5.64801	9.26284	12.515	14.2032	12.1429	11.5495	15.6264	21.6703	13.6813	15.7143	17.3077	15.4615	10.7802	7.8022	0	0	0	0	0	0	0	0	0	0
16	43	0.32626	1.01071	0.578359	0.396572	0.4035	0.924191	1.54033	2.45193	3.20011	2.15364	2.39667	3.06688	1.54444	1.79675	5.32352	1.72459	1.8021	2.53757	3.63181	2.99478	68.9671	128.656	94.6563	64.801	72.7	116.207	173.206	217.841	252.709	181.56	0.212336	0.237859	0.122344	0.272244	0.617347	0.415101	0.464469	0.265154	0.459707	0.207692	-1.97429	2.02186	-1.25021	-4.4241	-3.66701	-1.88477	-1.16108	2.95918	5.9968	6.80574	0	0	0	0.208791	0	0	0	0	0	0	2.96609	9.6348	5.25392	0.553753	0.381332	3.83606	5.42225	9.78443	13.1631	15.5262	20.6813	17.8352	20.2198	16.4615	13.2527	15.7912	17.5604	14.033	9.57143	6.38462	0	0	0	0	0	0	0	0	0	0
18	43	0.572548	1.11173	0.287963	0.332328	0.677386	1.36122	1.76924	3.09033	4.00676	1.52907	0.424215	1.08649	3.89184	2.08234	2.44855	1.89932	1.77828	0.922341	1.69714	5.72824	85.9329	140.177	68.7634	69.8919	105.233	176.361	195.135	260.525	297.807	151.157	0.0627437	0.159163	0.431136	0.205955	0.337628	0.219426	0.391941	0.166253	0.411355	0.411355	-4.15794	1.42497	-1.9047	-3.21736	-3.70178	-3.51075	-1.45406	4.06321	7.88394	7.3255	0.164835	0	0	0	0	0	0	0	0	0	1.21633	8.89678	2.91198	1.73971	2.18498	3.74814	5.73824	12.3989	16.7135	14.0595	19.3407	14.5934	18.9451	19.4286	13.8901	15.2857	16.6484	12.1868	4.6044	7.96703	0	0	0	0	0	0	0	0	0	0
26	43	0.242004	1.08555	0.425383	0.342642	0.467294	0.857459	2.24651	1.43694	3.54818	2.26611	4.17471	2.77973	2.2208	3.48726	2.87183	2.50222	1.43284	5.28113	3.54974	1.84106	55.4227	134.342	94.289	67.2019	92.4519	132.255	223.12	148.364	267.444	191.843	0.422545	0.226515	0.147985	0.170152	0.416825	0.425381	0.213553	0.690181	0.393773	0.250183	-5.39051	3.88426	0.257756	-3.0314	-7.57599	-5.62519	-0.946435	0.259475	5.78969	8.4585	0	0	0	0	0	0	0	0	0	0	-0.966547	10.4786	6.40033	2.22056	-3.00817	-0.378664	5.42395	5.37644	13.083	15.1892	11.8462	16.1758	21.8571	17.2308	9.04396	11.9231	13.6813	18.4396	9.51648	5.67033	0	0	0	0	0	0	0	0	0	0
28	43	0.247233	1.10544	0.296113	0.363482	0.416851	1.03194	0.950459	2.62715	3.45387	2.67086	5.30501	0.0901269	3.91229	2.7635	3.55655	1.49783	8.93668	2.47798	1.24403	0.220339	55.4564	121.822	65.109	62.0356	87.7988	139.154	117.898	218.384	254.352	208.08	0.579936	0.0659341	0.29707	0.274725	0.306907	0.34385	0.650549	0.476427	0.336996	0.0915751	-6.3432	4.04215	-4.01223	-1.79631	-8.11999	-3.15711	-1.5392	5.45733	6.7634	8.31369	0.10989	0	0	0	1.38462	0	0	0	0	0	-1.99046	11.7004	1.23239	3.17746	-3.04372	3.34856	3.43736	12.6879	15.0889	17.8408	10.022	11.9231	13.7143	19.6484	8.78022	17.7473	18.8242	10.7473	7.65934	1.67033	0	0	0	0	0	0	0	0	0	0
33	43	0.278328	0.821405	0.338294	0.21815	0.507946	0.951295	1.84854	2.69002	3.31777	2.32562	1.41627	7.3788	2.73063	2.51815	2.18528	4.12183	1.2668	0.944615	2.9493	1.04574	74.6448	95.2038	77.7743	60.8009	106.232	123.736	213.033	247.695	260.427	190.874	0.203119	0.522155	0.474359	0.283942	0.325746	0.444523	0.325275	0.37469	0.354579	0.166667	-5.94118	4.4677	-3.14283	-7.12468	-8.43835	-1.17463	-3.08264	0.536497	6.02808	5.92066	0	0	0	0	1.65934	0	0	0	0	0	0.51778	10.5152	2.77934	-1.93041	-0.981189	5.64134	5.32957	8.02934	13.5208	15.3578	14.8791	14.6374	17.7802	10.8242	9.41758	20.033	14.8681	14.6923	9.96703	5.2967	0	0	0	0	0	0	0	0	0	0
36	43	0.333443	0.565126	0.303707	0.208548	0.540112	1.65099	1.37655	2.66377	3.86384	1.56055	5.77686	8.76401	1.12039	4.29965	2.45139	0.29656	3.47519	2.61485	2.82421	6.41285	71.893	86.9572	74.4001	55.0076	97.84	178.048	162.378	232.059	285.785	152.352	0.404821	0.610776	0.352381	0.527118	0.437206	0.0528181	0.561538	0.34704	0.407326	0.562637	-5.03071	1.14762	-3.1573	-4.60414	-5.51876	-0.635084	-2.57052	4.45657	7.15984	4.19848	0	0	0	0.0549451	0.043956	0	0	0	0	0	0.942465	7.28876	3.39664	1.4921	0.816032	9.35932	4.12215	12.3725	16.479	12.3086	17.0549	17.8242	18.989	17.6374	13.1648	16	14.4725	11.8901	5.3956	11.6154	0	0	0	0	0	0	0	0	0	0
37	43	0.304103	0.849832	0.432167	0.292693	0.539829	1.26855	2.10012	2.48021	3.43865	1.35833	4.5126	3.75932	4.90502	1.31368	5.33484	1.76327	3.88637	3.96481	1.2449	9.63123	71.7864	113.576	74.2183	65.9144	89.7747	162.36	211.893	230.759	285.915	134.987	0.505849	0.336051	0.369231	0.220844	0.463893	0.330025	0.315385	0.407302	0.353114	0.475458	-7.32874	2.26132	1.48815	-2.88129	-3.44286	-6.05373	-0.11087	3.14668	5.44684	5.2836	0.395604	0	0	0	0	0.010989	0	0	0	0	-1.21028	10.0555	8.02945	3.30339	3.94829	2.89521	8.30001	11.0639	14.525	12.2891	12.7033	14.2857	17.989	19.2857	18.0879	14.2967	15.967	13.9011	8.84615	10.2418	0	0	0	0	0	0	0	0	0	0
42	43	0.363715	0.978603	0.367284	0.281604	0.718767	1.40143	1.78352	3.0088	4.05468	1.98155	0.145571	6.44171	2.15095	3.53117	1.59929	2.75288	5.67051	1.77205	2.17268	4.88002	97.0108	126.552	88.8049	69.9067	128.51	179.151	193.638	254.615	290.907	173.422	0.0606168	0.416873	0.336264	0.330025	0.247442	0.225806	0.587179	0.39525	0.210623	0.377656	-7.02721	2.71104	-4.13415	-6.36692	-4.34758	-3.19677	-0.501885	4.6306	8.17971	6.54219	0	0	0	0.032967	0	0	0	0	0	0	1.44242	10.9532	3.53126	0.842456	4.34418	5.90574	7.36559	14.0127	17.5011	16.2101	19.3736	12.6593	17.3187	17.1319	17.2198	16.1319	15.4835	9.17582	3.47253	5.42857	0	0	0	0	0	0	0	0	0	0
48	43	0.355447	0.927673	0.351226	0.301191	0.516956	0.937522	2.00745	2.74925	3.72378	1.88932	1.29943	3.30638	2.34133	2.65994	2.31927	3.97045	1.80589	2.6549	0.796036	2.9103	76.134	114.398	91.3907	71.3844	111.328	128.483	202.754	229.706	272.544	163.021	0.288905	0.438851	0.234432	0.234314	0.258634	0.653314	0.517949	0.511166	0.299267	0.50696	-6.81019	3.82681	-3.15888	-7.84112	-6.49337	-4.2434	0.0675764	3.53941	8.05707	6.45561	0.032967	0	0.032967	0.989011	0	0.021978	0	0	0	0	-0.103587	11.9537	4.40212	-1.03142	1.24457	2.844	8.52495	12.3531	17.9171	14.7746	14.5275	10.5934	14.4396	13.6484	15.0549	16.7912	17.2747	10.5165	3.38462	7.28571	0	0	0	0	0	0	0	0	0	0
49	43	0.430577	1.20128	0.604609	0.388224	0.597392	1.08975	2.24303	2.64011	3.20517	2.03759	1.57152	3.76225	1.74675	3.26183	2.65713	2.04132	1.03556	3.44524	3.26413	4.21955	76.766	129.649	95.9252	72.0071	92.7618	139.045	199.066	215.695	246.498	167.271	0.29883	0.262673	0.236264	0.278979	0.515306	0.435661	0.552381	0.518256	0.558608	0.434066	-2.92989	4.48211	0.0748671	-3.11337	-3.03847	-3.14519	2.85509	4.4693	7.2005	7.92792	0.032967	0	0	0	0	0	0	0	0	0	4.16401	13.5664	7.91729	3.49808	4.04728	4.85108	11.8996	12.855	15.835	17.0276	21.2527	7.89011	17.5934	21.7253	18.5275	16.4835	12.4176	10.6813	4.98901	4.38462	0	0	0	0	0	0	0	0	0	0
51	43	0.335886	0.936668	0.323105	0.297201	0.638215	1.3578	1.6448	3.27116	3.74706	1.85683	2.73542	2.68231	3.54023	3.64258	2.65499	1.53311	3.57252	1.53061	3.08586	4.15295	81.4092	114.517	73.4832	60.7904	114.744	163.495	173.339	260.702	274.585	179.284	0.3162	0.397022	0.511355	0.458348	0.343407	0.366182	0.490476	0.42609	0.5	0.437729	-6.96375	2.59372	-2.50111	-5.65734	-6.83722	-3.52427	0.916586	6.23284	7.36571	4.69564	0	0	0	0	0.395604	0	0	0	0	0	-0.206895	10.8719	3.50928	0.0758834	0.554456	4.78864	7.96862	14.7747	16.58	13.3606	14.5934	12.3407	18.3297	15.8242	13.6703	18.2857	16.4176	8.02198	5.0989	9.10989	0	0	0	0	0	0	0	0	0	0
52	43	0.275036	1.29577	0.425976	0.219586	0.424984	1.02365	2.00229	2.39093	3.53507	2.13723	2.45112	1.93031	3.70415	6.5088	4.29109	2.19722	2.17886	4.2251	4.03889	1.99615	74.9497	142.31	80.9612	55.3203	90.0301	142.007	208.114	213.806	265.509	176.532	0.448068	0.247784	0.343956	0.536689	0.639325	0.386742	0.380952	0.644452	0.647253	0.527839	-8.33173	2.345	-0.505563	-5.407	-7.64671	-4.27206	-0.192477	2.65595	7.62225	6.57764	0.296703	0	0	0.373626	0.10989	0.153846	0	0	0	0	-1.68764	11.5399	6.57069	0.127643	-0.523985	2.97556	8.57684	9.87121	15.6182	16.0681	10.5714	11.4615	16.8791	16.7143	13.989	17.1319	14.3516	15.8022	5.61538	5	0	0	0	0	0	0	0	0	0	0
55	43	0.43765	1.14228	0.486539	0.232683	0.510183	0.969645	1.61391	2.50466	3.73778	1.98266	1.94929	2.35408	8.38575	4.14218	1.79567	4.4584	4.23373	5.30293	1.17546	3.25042	77.8668	131.824	84.3729	60.6053	107.39	134.933	168.044	240.012	283.792	171.172	0.391705	0.365473	0.420879	0.626019	0.399137	0.538107	0.50696	0.589153	0.415385	0.432967	-5.24224	2.96956	-0.452822	-5.48128	-9.06052	-3.70119	0.529353	1.34818	6.59488	6.07551	0.142857	0	0	0	0.395604	0.208791	0	0	0	0	1.36102	11.2167	6.27101	0.26842	-1.46446	2.96578	8.19597	8.55662	14.9335	15.3479	16.0769	10.6703	18.6374	14.8462	11.2198	17.4176	16.1429	16.989	7.28571	5.62637	0	0	0	0	0	0	0	0	0	0
1	44	0.435209	0.82847	0.230646	0.259926	0.752393	0.812038	1.54382	1.99328	2.86875	1.86176	3.06444	2.27774	3.05313	5.49797	0.412171	4.69438	5.49485	3.75165	4.08752	2.71006	69.0856	113.993	61.831	41.9519	124.512	105.866	151.982	186.097	225.268	169.321	0.353456	0.375576	0.402381	0.516129	0.233163	0.572811	0.550476	0.525346	0.576667	0.274762	-0.107847	5.20685	2.06565	1.62718	-0.478332	2.48827	3.36058	7.24663	10.4058	12.8548	0	0	0	0	0	0	0	0	0	0	6.05244	12.535	6.79745	6.16585	7.16857	9.46842	10.5157	13.5842	17.4601	20.6355	17.5429	9.48571	20.2286	20	15.7429	14.1429	12.5	8.32857	2.75714	0.642857	0	0	0	0	0	0	0	0	0	0
